customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureCategory,ChargeCategory,ContractSegment,EstimatedCLV,NumServices,SeniorLabel,HasFamily,RevenueLostIfChurned,CohortMonth,RiskScore,CustomerSegment
CUST-04897,Male,0,No,No,47,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),84.61,3980.89,0,25-48 mo,High ($65-$95),Long-Term,4061.2799999999997,3,Non-Senior,0,0.0,2019-02,2,Loyal
CUST-04898,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),88.89,5150.93,0,49-60 mo,High ($65-$95),Long-Term,5244.51,4,Non-Senior,1,0.0,2018-03,3,Loyal
CUST-04899,Female,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,89.91,3948.89,0,25-48 mo,High ($65-$95),Long-Term,4045.95,3,Non-Senior,0,0.0,2019-05,4,Medium Risk
CUST-04900,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.44,430.64,1,13-24 mo,Low (<$35),Short-Term,455.04,1,Non-Senior,0,28.44,2021-10,3,Loyal
CUST-04901,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.06,1289.43,1,13-24 mo,High ($65-$95),Short-Term,1369.08,3,Non-Senior,0,76.06,2021-08,6,High Risk
CUST-04902,Male,1,No,Yes,39,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,86.88,3386.25,0,25-48 mo,High ($65-$95),Long-Term,3475.2,6,Senior,1,0.0,2019-10,2,Loyal
CUST-04903,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,92.75,2516.38,0,25-48 mo,High ($65-$95),Mid-Term,2597.0,5,Non-Senior,1,0.0,2020-10,3,Loyal
CUST-04904,Male,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),110.0,2963.87,1,25-48 mo,Premium (>$95),Short-Term,3080.0,6,Non-Senior,0,110.0,2020-10,4,Medium Risk
CUST-04905,Male,0,No,No,41,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,80.78,3316.09,0,25-48 mo,High ($65-$95),Long-Term,3392.76,5,Non-Senior,0,0.0,2019-08,3,Loyal
CUST-04906,Female,0,No,No,12,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.19,1004.16,0,0-12 mo,High ($65-$95),Short-Term,1094.47,7,Non-Senior,0,0.0,2022-01,8,High Risk
CUST-04907,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),96.8,4343.38,0,25-48 mo,Premium (>$95),Mid-Term,4452.8,5,Non-Senior,0,0.0,2019-04,1,Loyal
CUST-04908,Male,1,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.32,827.69,1,0-12 mo,High ($65-$95),Short-Term,903.8399999999999,3,Senior,1,75.32,2022-02,8,High Risk
CUST-04909,Female,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),29.39,607.91,0,13-24 mo,Low (<$35),Mid-Term,646.58,2,Non-Senior,0,0.0,2021-04,0,Loyal
CUST-04910,Male,0,No,No,14,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),100.96,1415.62,0,13-24 mo,Premium (>$95),Mid-Term,1514.3999999999999,5,Non-Senior,0,0.0,2021-11,3,Loyal
CUST-04911,Female,0,Yes,Yes,39,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,62.86,2452.88,0,25-48 mo,Medium ($35-$65),Long-Term,2514.4,3,Non-Senior,1,0.0,2019-10,3,Loyal
CUST-04912,Male,0,No,No,15,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.27,1600.39,1,13-24 mo,Premium (>$95),Short-Term,1700.32,5,Non-Senior,0,106.27,2021-10,6,High Risk
CUST-04913,Male,0,Yes,Yes,42,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),53.07,2243.8,0,25-48 mo,Medium ($35-$65),Mid-Term,2282.01,3,Non-Senior,1,0.0,2019-07,2,Loyal
CUST-04914,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.0,2712.94,0,25-48 mo,Premium (>$95),Mid-Term,2808.0,6,Non-Senior,1,0.0,2020-11,3,Loyal
CUST-04915,Male,0,No,No,12,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),71.96,854.57,1,0-12 mo,High ($65-$95),Mid-Term,935.4799999999999,5,Non-Senior,0,71.96,2022-01,5,Medium Risk
CUST-04916,Female,0,No,No,10,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,63.32,636.08,1,0-12 mo,Medium ($35-$65),Short-Term,696.52,3,Non-Senior,0,63.32,2022-03,8,High Risk
CUST-04917,Male,0,Yes,Yes,54,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,70.5,3796.19,0,49-60 mo,High ($65-$95),Long-Term,3877.5,4,Non-Senior,1,0.0,2018-07,4,Medium Risk
CUST-04918,Female,0,Yes,Yes,22,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.56,1090.61,0,13-24 mo,Medium ($35-$65),Short-Term,1162.88,2,Non-Senior,1,0.0,2021-03,6,High Risk
CUST-04919,Male,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.1,1182.57,0,13-24 mo,High ($65-$95),Short-Term,1261.5,5,Non-Senior,1,0.0,2021-11,5,Medium Risk
CUST-04920,Male,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),32.5,1434.32,0,25-48 mo,Low (<$35),Mid-Term,1462.5,1,Non-Senior,1,0.0,2019-05,0,Loyal
CUST-04921,Male,0,Yes,Yes,27,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.04,2298.44,0,25-48 mo,High ($65-$95),Short-Term,2381.1200000000003,5,Non-Senior,1,0.0,2020-10,7,High Risk
CUST-04922,Male,0,Yes,No,17,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,91.74,1558.38,0,13-24 mo,High ($65-$95),Short-Term,1651.32,7,Non-Senior,1,0.0,2021-08,6,High Risk
CUST-04923,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.92,496.95,1,13-24 mo,Low (<$35),Short-Term,530.48,1,Non-Senior,1,27.92,2021-07,3,Loyal
CUST-04924,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),102.31,1948.95,0,13-24 mo,Premium (>$95),Short-Term,2046.2,6,Non-Senior,0,0.0,2021-06,5,Medium Risk
CUST-04925,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.0,637.45,1,0-12 mo,High ($65-$95),Short-Term,752.0,5,Non-Senior,0,94.0,2022-06,7,High Risk
CUST-04926,Female,1,No,No,26,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,60.27,1560.21,0,25-48 mo,Medium ($35-$65),Short-Term,1627.2900000000002,3,Senior,0,0.0,2020-11,5,Medium Risk
CUST-04927,Male,0,No,No,70,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),93.1,6515.6,0,61-72 mo,High ($65-$95),Long-Term,6610.099999999999,7,Non-Senior,0,0.0,2017-04,2,Loyal
CUST-04928,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.51,1666.88,0,13-24 mo,High ($65-$95),Short-Term,1757.69,4,Non-Senior,1,0.0,2021-07,6,High Risk
CUST-04929,Female,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.25,1000.84,1,0-12 mo,High ($65-$95),Short-Term,1082.25,6,Non-Senior,0,83.25,2022-01,7,High Risk
CUST-04930,Male,1,No,No,27,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),81.52,2185.05,0,25-48 mo,High ($65-$95),Long-Term,2282.56,5,Senior,0,0.0,2020-10,2,Loyal
CUST-04931,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.87,2440.72,0,25-48 mo,High ($65-$95),Short-Term,2516.1000000000004,3,Non-Senior,1,0.0,2020-08,6,High Risk
CUST-04932,Male,0,Yes,No,18,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,78.68,1436.79,0,13-24 mo,High ($65-$95),Mid-Term,1494.92,5,Non-Senior,1,0.0,2021-07,3,Loyal
CUST-04933,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,90.54,901.32,0,0-12 mo,High ($65-$95),Short-Term,995.94,4,Senior,1,0.0,2022-03,8,High Risk
CUST-04934,Female,1,No,No,35,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,71.89,2508.7,0,25-48 mo,High ($65-$95),Mid-Term,2588.04,5,Senior,0,0.0,2020-02,3,Loyal
CUST-04935,Female,0,Yes,No,37,Yes,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,61.67,2292.97,0,25-48 mo,Medium ($35-$65),Mid-Term,2343.46,3,Non-Senior,1,0.0,2019-12,1,Loyal
CUST-04936,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.75,329.33,0,0-12 mo,High ($65-$95),Short-Term,403.75,2,Non-Senior,0,0.0,2022-09,8,High Risk
CUST-04937,Male,1,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,112.67,3377.81,1,25-48 mo,Premium (>$95),Mid-Term,3492.77,7,Senior,1,112.67,2020-07,3,Loyal
CUST-04938,Male,0,Yes,No,37,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,92.54,3430.9,0,25-48 mo,High ($65-$95),Mid-Term,3516.5200000000004,4,Non-Senior,1,0.0,2019-12,3,Loyal
CUST-04939,Female,0,No,No,19,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,59.52,1118.95,0,13-24 mo,Medium ($35-$65),Short-Term,1190.4,4,Non-Senior,0,0.0,2021-06,5,Medium Risk
CUST-04940,Female,0,No,No,45,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,97.83,4404.45,0,25-48 mo,Premium (>$95),Mid-Term,4500.18,7,Non-Senior,0,0.0,2019-04,1,Loyal
CUST-04941,Male,0,Yes,No,24,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.6,1484.26,0,13-24 mo,Medium ($35-$65),Short-Term,1540.0,3,Non-Senior,1,0.0,2021-01,4,Medium Risk
CUST-04942,Male,0,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,92.17,1095.46,1,0-12 mo,High ($65-$95),Mid-Term,1198.21,4,Non-Senior,0,92.17,2022-01,5,Medium Risk
CUST-04943,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),104.09,4881.88,0,25-48 mo,Premium (>$95),Mid-Term,4996.32,6,Non-Senior,1,0.0,2019-02,2,Loyal
CUST-04944,Male,1,No,No,18,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,91.9,1640.83,0,13-24 mo,High ($65-$95),Short-Term,1746.1000000000001,4,Senior,0,0.0,2021-07,5,Medium Risk
CUST-04945,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),85.72,3011.12,1,25-48 mo,High ($65-$95),Mid-Term,3085.92,4,Non-Senior,1,85.72,2020-02,3,Loyal
CUST-04946,Female,0,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),89.8,5934.02,0,61-72 mo,High ($65-$95),Long-Term,6016.599999999999,4,Non-Senior,0,0.0,2017-07,3,Loyal
CUST-04947,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.9,2448.99,1,25-48 mo,High ($65-$95),Short-Term,2535.3,5,Non-Senior,1,93.9,2020-11,7,High Risk
CUST-04948,Female,1,Yes,No,31,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,83.62,2601.23,0,25-48 mo,High ($65-$95),Long-Term,2675.84,6,Senior,1,0.0,2020-06,2,Loyal
CUST-04949,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.06,85.75,1,0-12 mo,Medium ($35-$65),Short-Term,144.18,2,Non-Senior,0,48.06,2022-11,7,High Risk
CUST-04950,Male,0,Yes,No,27,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,77.75,2105.75,0,25-48 mo,High ($65-$95),Long-Term,2177.0,6,Non-Senior,1,0.0,2020-10,4,Medium Risk
CUST-04951,Female,0,No,No,13,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,63.77,833.6,0,13-24 mo,Medium ($35-$65),Short-Term,892.7800000000001,4,Non-Senior,0,0.0,2021-12,5,Medium Risk
CUST-04952,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.0,858.23,1,25-48 mo,Low (<$35),Short-Term,896.0,1,Non-Senior,0,32.0,2020-10,3,Loyal
CUST-04953,Male,1,Yes,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.19,314.41,0,13-24 mo,Low (<$35),Short-Term,324.66,0,Senior,1,0.0,2021-12,4,Medium Risk
CUST-04954,Female,0,No,No,33,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,76.77,2540.45,0,25-48 mo,High ($65-$95),Long-Term,2610.18,6,Non-Senior,0,0.0,2020-04,3,Loyal
CUST-04955,Male,0,Yes,No,14,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),69.16,967.09,0,13-24 mo,High ($65-$95),Short-Term,1037.3999999999999,5,Non-Senior,1,0.0,2021-11,6,High Risk
CUST-04956,Male,0,No,No,26,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,70.42,1820.48,0,25-48 mo,High ($65-$95),Mid-Term,1901.3400000000001,5,Non-Senior,0,0.0,2020-11,4,Medium Risk
CUST-04957,Female,0,No,No,52,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.34,1504.39,0,49-60 mo,Low (<$35),Long-Term,1555.02,1,Non-Senior,0,0.0,2018-09,0,Loyal
CUST-04958,Male,0,No,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.77,406.6,0,13-24 mo,Low (<$35),Short-Term,434.94,0,Non-Senior,0,0.0,2021-04,4,Medium Risk
CUST-04959,Male,0,Yes,No,12,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.78,965.59,1,0-12 mo,High ($65-$95),Short-Term,1050.14,2,Non-Senior,1,80.78,2022-01,9,High Risk
CUST-04960,Female,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),87.82,1668.08,1,13-24 mo,High ($65-$95),Mid-Term,1756.3999999999999,4,Non-Senior,0,87.82,2021-06,3,Loyal
CUST-04961,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,96.19,488.49,1,0-12 mo,Premium (>$95),Short-Term,577.14,4,Non-Senior,0,96.19,2022-08,9,High Risk
CUST-04962,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,63.21,180.88,1,0-12 mo,Medium ($35-$65),Short-Term,252.84,3,Non-Senior,1,63.21,2022-10,8,High Risk
CUST-04963,Female,0,Yes,No,46,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,72.8,3338.56,0,25-48 mo,High ($65-$95),Mid-Term,3421.6,5,Non-Senior,1,0.0,2019-03,2,Loyal
CUST-04964,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.24,283.86,1,0-12 mo,High ($65-$95),Short-Term,376.96,4,Non-Senior,1,94.24,2022-10,9,High Risk
CUST-04965,Female,0,No,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,260.36,0,13-24 mo,Low (<$35),Short-Term,270.0,0,Non-Senior,0,0.0,2021-11,3,Loyal
CUST-04966,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,89.11,169.31,0,0-12 mo,High ($65-$95),Short-Term,267.33,3,Non-Senior,0,0.0,2022-11,9,High Risk
CUST-04967,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.99,469.11,1,13-24 mo,Low (<$35),Short-Term,493.80999999999995,2,Non-Senior,0,25.99,2021-07,3,Loyal
CUST-04968,Male,1,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.71,434.07,1,13-24 mo,Low (<$35),Short-Term,457.94,2,Senior,0,32.71,2021-12,4,Medium Risk
CUST-04969,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.78,155.59,1,0-12 mo,High ($65-$95),Short-Term,257.34000000000003,7,Non-Senior,1,85.78,2022-11,7,High Risk
CUST-04970,Female,0,Yes,No,12,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,52.06,627.24,0,0-12 mo,Medium ($35-$65),Short-Term,676.78,2,Non-Senior,1,0.0,2022-01,7,High Risk
CUST-04971,Female,1,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,104.58,4799.93,0,25-48 mo,Premium (>$95),Mid-Term,4915.26,5,Senior,1,0.0,2019-03,3,Loyal
CUST-04972,Female,1,Yes,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,106.07,4667.15,0,25-48 mo,Premium (>$95),Long-Term,4773.15,5,Senior,1,0.0,2019-05,2,Loyal
CUST-04973,Female,1,No,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),108.99,4456.43,0,25-48 mo,Premium (>$95),Long-Term,4577.58,6,Senior,0,0.0,2019-08,2,Loyal
CUST-04974,Female,0,No,No,32,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,88.31,2809.77,0,25-48 mo,High ($65-$95),Mid-Term,2914.23,6,Non-Senior,0,0.0,2020-05,2,Loyal
CUST-04975,Female,0,No,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.05,120.99,1,0-12 mo,Low (<$35),Short-Term,150.3,0,Non-Senior,0,25.05,2022-08,5,Medium Risk
CUST-04976,Female,0,Yes,Yes,46,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.62,1147.81,0,25-48 mo,Low (<$35),Mid-Term,1157.14,1,Non-Senior,1,0.0,2019-03,0,Loyal
CUST-04977,Male,0,No,No,54,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,78.56,4236.39,0,49-60 mo,High ($65-$95),Long-Term,4320.8,6,Non-Senior,0,0.0,2018-07,2,Loyal
CUST-04978,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,83.0,2564.42,0,25-48 mo,High ($65-$95),Long-Term,2656.0,4,Non-Senior,0,0.0,2020-06,4,Medium Risk
CUST-04979,Female,1,No,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.23,361.56,0,13-24 mo,Low (<$35),Mid-Term,400.14,0,Senior,0,0.0,2021-08,0,Loyal
CUST-04980,Female,0,No,Yes,28,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,81.71,2299.96,0,25-48 mo,High ($65-$95),Short-Term,2369.5899999999997,6,Non-Senior,1,0.0,2020-09,7,High Risk
CUST-04981,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,105.12,3578.44,0,25-48 mo,Premium (>$95),Mid-Term,3679.2000000000003,6,Non-Senior,1,0.0,2020-03,3,Loyal
CUST-04982,Male,1,No,No,17,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),107.91,1824.4,1,13-24 mo,Premium (>$95),Short-Term,1942.3799999999999,5,Senior,0,107.91,2021-08,5,Medium Risk
CUST-04983,Male,0,No,No,63,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,82.62,5199.49,0,61-72 mo,High ($65-$95),Long-Term,5287.68,5,Non-Senior,0,0.0,2017-10,2,Loyal
CUST-04984,Female,0,No,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,67.48,1063.32,0,13-24 mo,High ($65-$95),Short-Term,1147.16,4,Non-Senior,0,0.0,2021-09,7,High Risk
CUST-04985,Female,0,Yes,No,19,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),85.15,1633.26,1,13-24 mo,High ($65-$95),Short-Term,1703.0,3,Non-Senior,1,85.15,2021-06,5,Medium Risk
CUST-04986,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),82.99,2157.61,1,25-48 mo,High ($65-$95),Short-Term,2240.73,3,Non-Senior,1,82.99,2020-11,6,High Risk
CUST-04987,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,102.7,2770.83,1,25-48 mo,Premium (>$95),Short-Term,2875.6,6,Non-Senior,1,102.7,2020-10,6,High Risk
CUST-04988,Male,1,No,No,26,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),71.46,1869.98,1,25-48 mo,High ($65-$95),Short-Term,1929.4199999999998,5,Senior,0,71.46,2020-11,6,High Risk
CUST-04989,Male,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),83.99,1264.29,1,13-24 mo,High ($65-$95),Short-Term,1343.84,2,Senior,0,83.99,2021-10,6,High Risk
CUST-04990,Female,1,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),92.68,1674.37,1,13-24 mo,High ($65-$95),Short-Term,1760.92,5,Senior,1,92.68,2021-07,4,Medium Risk
CUST-04991,Male,0,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),96.29,2789.98,1,25-48 mo,Premium (>$95),Short-Term,2888.7000000000003,4,Non-Senior,0,96.29,2020-08,6,High Risk
CUST-04992,Male,1,Yes,Yes,57,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),87.97,5014.67,0,49-60 mo,High ($65-$95),Long-Term,5102.26,3,Senior,1,0.0,2018-04,2,Loyal
CUST-04993,Female,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,94.14,378.31,1,0-12 mo,High ($65-$95),Short-Term,470.7,3,Non-Senior,1,94.14,2022-09,8,High Risk
CUST-04994,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,87.47,348.12,1,0-12 mo,High ($65-$95),Short-Term,437.35,3,Non-Senior,0,87.47,2022-09,8,High Risk
CUST-04995,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,104.96,1381.32,0,13-24 mo,Premium (>$95),Short-Term,1469.4399999999998,6,Non-Senior,0,0.0,2021-12,6,High Risk
CUST-04996,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.76,281.68,0,0-12 mo,Low (<$35),Short-Term,307.6,1,Non-Senior,1,0.0,2022-04,5,Medium Risk
CUST-04997,Female,0,Yes,Yes,56,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),108.57,6099.95,0,49-60 mo,Premium (>$95),Long-Term,6188.49,5,Non-Senior,1,0.0,2018-05,3,Loyal
CUST-04998,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),97.35,1376.68,0,13-24 mo,Premium (>$95),Short-Term,1460.25,4,Non-Senior,0,0.0,2021-11,6,High Risk
CUST-04999,Female,0,Yes,Yes,28,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),94.52,2628.86,0,25-48 mo,High ($65-$95),Short-Term,2741.08,7,Non-Senior,1,0.0,2020-09,5,Medium Risk
CUST-05000,Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,104.48,823.2,1,0-12 mo,Premium (>$95),Short-Term,940.32,5,Non-Senior,0,104.48,2022-05,7,High Risk
