customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05348,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.09,1537.6,No
CUST-05349,Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.98,26.93,No
CUST-05350,Male,0,No,No,47,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),96.11,4513.35,No
CUST-05351,Female,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.48,1642.36,Yes
CUST-05352,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,66.61,46.93,No
CUST-05353,Male,1,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,104.99,1032.86,Yes
CUST-05354,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.7,140.11,No
CUST-05355,Male,0,No,No,31,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,88.3,2727.53,No
CUST-05356,Male,0,No,No,4,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.41,351.61,Yes
CUST-05357,Female,1,Yes,Yes,67,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),96.58,6479.1,No
CUST-05358,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,89.56,4571.67,No
CUST-05359,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),80.4,803.29,No
CUST-05360,Male,1,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,88.88,278.26,Yes
CUST-05361,Female,1,Yes,No,22,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,60.11,1334.22,No
CUST-05362,Male,1,Yes,Yes,39,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),74.08,2886.24,No
CUST-05363,Male,0,No,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.24,401.29,No
CUST-05364,Female,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,107.32,2688.4,Yes
CUST-05365,Female,0,No,No,40,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),82.23,3290.25,No
CUST-05366,Male,0,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,94.63,2352.46,No
CUST-05367,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,96.6,767.41,No
CUST-05368,Female,0,No,No,48,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),115.22,5523.95,No
CUST-05369,Female,0,Yes,Yes,25,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,58.13,1464.53,Yes
CUST-05370,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),119.0,2843.91,No
CUST-05371,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,87.33,2519.4,Yes
CUST-05372,Male,1,No,No,14,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.45,842.95,Yes
CUST-05373,Female,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,86.12,3280.01,No
CUST-05374,Female,0,No,No,24,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),66.68,1589.81,No
CUST-05375,Female,0,No,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),99.01,4749.77,No
CUST-05376,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),76.55,1591.05,No
CUST-05377,Male,1,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.93,921.12,Yes
CUST-05378,Male,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,107.6,3436.21,No
CUST-05379,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),87.78,2294.05,No
CUST-05380,Female,0,Yes,No,25,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,69.1,1736.78,No
CUST-05381,Male,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,31.07,1017.32,Yes
CUST-05382,Female,0,Yes,Yes,12,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.17,647.4,Yes
CUST-05383,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),76.9,2923.74,No
CUST-05384,Female,0,No,Yes,28,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,106.99,2981.4,No
CUST-05385,Female,1,No,No,13,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),83.64,1070.49,No
CUST-05386,Male,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.74,948.12,No
CUST-05387,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),95.62,1245.16,No
CUST-05388,Male,0,Yes,Yes,27,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,103.54,2799.92,Yes
CUST-05389,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),102.12,1426.9,Yes
CUST-05390,Female,0,Yes,No,7,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,78.86,547.15,Yes
CUST-05391,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),31.02,1283.58,No
CUST-05392,Female,0,Yes,Yes,24,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.19,1356.84,Yes
CUST-05393,Female,0,Yes,Yes,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),74.16,2051.05,No
CUST-05394,Male,0,Yes,No,28,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),71.06,1997.84,No
CUST-05395,Female,0,No,No,51,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,61.3,3141.62,No
CUST-05396,Male,1,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.83,100.3,Yes
CUST-05397,Female,0,No,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,389.09,Yes
CUST-05398,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,97.15,1645.76,Yes
CUST-05399,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.5,70.21,No
CUST-05400,Male,1,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,90.35,2070.12,Yes
CUST-05401,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,87.85,4036.29,Yes
CUST-05402,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,33.29,561.32,No
CUST-05403,Female,0,Yes,No,37,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,73.96,2729.08,No
CUST-05404,Female,0,Yes,Yes,28,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,65.69,1847.63,Yes
CUST-05405,Male,0,No,No,21,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.05,1345.03,Yes
CUST-05406,Female,0,Yes,No,7,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,83.37,565.62,No
CUST-05407,Male,1,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),38.97,1992.88,No
CUST-05408,Female,0,Yes,No,10,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.69,339.87,Yes
CUST-05409,Male,0,Yes,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.33,66.43,Yes
CUST-05410,Male,0,Yes,Yes,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.67,1983.58,Yes
CUST-05411,Female,0,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),31.35,1121.36,No
CUST-05412,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),87.54,1931.25,Yes
CUST-05413,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,97.94,2165.52,Yes
CUST-05414,Male,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.78,2364.66,Yes
CUST-05415,Female,0,No,No,26,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.49,2033.91,No
CUST-05416,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,30.57,873.82,No
CUST-05417,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),88.02,3699.65,No
CUST-05418,Female,0,Yes,Yes,21,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.65,1909.17,Yes
CUST-05419,Male,0,No,No,27,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),73.25,1964.16,No
CUST-05420,Male,1,No,Yes,12,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,77.67,937.93,Yes
CUST-05421,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,99.0,401.34,Yes
CUST-05422,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),95.05,2453.26,No
CUST-05423,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.85,917.23,No
CUST-05424,Male,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,93.63,1407.16,No
CUST-05425,Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),100.87,1516.7,No
CUST-05426,Male,0,No,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,91.49,2483.66,Yes
CUST-05427,Female,1,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),94.13,3783.17,No
CUST-05428,Female,0,No,No,25,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,76.1,1898.99,No
CUST-05429,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.37,198.13,No
CUST-05430,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,105.51,524.32,Yes
CUST-05431,Male,0,Yes,Yes,25,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),54.99,1362.84,No
CUST-05432,Male,0,No,No,12,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,76.96,923.28,Yes
CUST-05433,Female,0,No,No,29,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,72.1,2082.35,Yes
CUST-05434,Male,1,No,No,26,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),75.0,1945.58,No
CUST-05435,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),97.01,471.16,Yes
CUST-05436,Female,0,No,Yes,12,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.65,1193.68,Yes
CUST-05437,Male,0,No,No,23,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),72.52,1668.33,Yes
CUST-05438,Male,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.87,467.47,No
CUST-05439,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),34.78,1258.37,No
CUST-05440,Female,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),100.57,1106.02,No
CUST-05441,Male,0,Yes,No,23,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,62.13,1403.31,No
CUST-05442,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.96,1003.76,No
CUST-05443,Male,1,Yes,No,55,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),75.01,4137.13,No
CUST-05444,Male,0,No,No,65,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,76.33,4962.9,Yes
CUST-05445,Male,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,105.71,1911.63,Yes
CUST-05446,Female,0,No,No,38,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),70.42,2689.09,No
CUST-05447,Female,0,No,No,5,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,88.96,448.27,Yes
CUST-05448,Male,0,No,No,25,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,94.21,2349.12,Yes
CUST-05449,Female,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),37.02,1326.59,No
CUST-05450,Male,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.84,557.75,Yes
CUST-05451,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,92.97,2602.61,No
CUST-05452,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,94.72,3025.95,No
CUST-05453,Male,0,No,No,46,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),66.44,3072.04,No
CUST-05454,Male,0,No,No,2,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.74,121.8,No
CUST-05455,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),86.05,2051.08,Yes
CUST-05456,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,90.57,1334.38,Yes
CUST-05457,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),98.07,785.24,Yes
CUST-05458,Female,0,Yes,No,24,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),63.13,1523.16,Yes
CUST-05459,Female,0,No,No,59,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,104.29,6160.55,No
CUST-05460,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,92.31,2492.12,Yes
CUST-05461,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),28.15,397.5,Yes
CUST-05462,Female,0,No,No,27,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),109.26,2952.24,Yes
CUST-05463,Male,0,No,No,53,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),58.53,3098.79,No
CUST-05464,Female,0,Yes,Yes,29,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),94.97,2751.67,No
CUST-05465,Female,0,Yes,Yes,49,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,76.83,3765.81,No
CUST-05466,Female,0,Yes,Yes,46,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),73.49,3369.68,No
CUST-05467,Female,0,No,No,18,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.71,1652.91,Yes
CUST-05468,Female,0,Yes,No,6,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.28,447.95,Yes
CUST-05469,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,99.29,3863.54,No
CUST-05470,Male,0,No,No,15,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.51,440.33,No
CUST-05471,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,97.62,6052.14,No
CUST-05472,Female,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,111.36,3116.9,No
CUST-05473,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,107.59,3463.78,Yes
CUST-05474,Female,0,Yes,Yes,41,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),98.62,4038.36,No
CUST-05475,Female,1,Yes,No,10,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),68.25,672.87,Yes
CUST-05476,Male,0,Yes,Yes,23,Yes,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.65,1600.19,No
CUST-05477,Male,0,Yes,Yes,25,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.21,675.82,No
CUST-05478,Female,0,No,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),96.59,3670.87,No
CUST-05479,Female,0,Yes,Yes,4,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),66.95,277.21,Yes
CUST-05480,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,102.14,1307.13,Yes
CUST-05481,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,87.35,1130.23,Yes
CUST-05482,Male,0,Yes,Yes,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.09,402.22,No
CUST-05483,Male,1,No,No,26,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),60.84,1577.31,No
CUST-05484,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,86.14,5432.92,No
CUST-05485,Female,0,No,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.24,775.51,No
CUST-05486,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.91,524.22,No
CUST-05487,Female,0,No,Yes,23,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,113.41,2608.44,No
CUST-05488,Male,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),103.69,1772.72,No
CUST-05489,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.27,761.45,No
CUST-05490,Male,1,Yes,No,3,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.14,257.06,No
CUST-05491,Female,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),26.17,1175.31,No
CUST-05492,Male,0,Yes,Yes,13,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),113.11,1464.55,No
CUST-05493,Male,1,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),36.9,1217.78,No
CUST-05494,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.98,64.38,No
